"type","date","location"
"機車竊盜","1050613","新北市"
"機車竊盜","1050613","新北市"
"機車竊盜","1050613","新北市"
"機車竊盜","1050613","新北市三峽區"
"機車竊盜","1050613","新北市三峽區"
"機車竊盜","1050613","新北市中和區"
"機車竊盜","1050613","新北市五股區"
"機車竊盜","1050613","新北市汐止區"
"機車竊盜","1050613","新北市汐止區"
"機車竊盜","1050613","新北市板橋區"
"機車竊盜","1050613","新北市板橋區"
"機車竊盜","1050613","新北市板橋區"
"機車竊盜","1050613","新北市新莊區"
"住宅竊盜","1050614","新北市板橋區"
"機車竊盜","1050614","新北市"
"機車竊盜","1050614","新北市"
"機車竊盜","1050614","新北市"
"機車竊盜","1050614","新北市"
"機車竊盜","1050614","新北市樹林區"
"住宅竊盜","1050615","新北市中和區"
"機車竊盜","1050615","新北市"
"機車竊盜","1050615","新北市"
"機車竊盜","1050615","新北市"
"機車竊盜","1050615","新北市"
"機車竊盜","1050615","新北市永和區"
"機車竊盜","1050615","新北市板橋區"
"機車竊盜","1050615","新北市樹林區"
"住宅竊盜","1050616","新北市淡水區"
"住宅竊盜","1050616","新北市鶯歌區"
"機車竊盜","1050616","新北市"
"機車竊盜","1050616","新北市"
"機車竊盜","1050616","新北市三峽區"
"機車竊盜","1050617","新北市"
"機車竊盜","1050617","新北市"
"機車竊盜","1050617","新北市三重區"
"機車竊盜","1050617","新北市三峽區"
"機車竊盜","1050617","新北市三峽區"
"機車竊盜","1050617","新北市土城區"
"機車竊盜","1050617","新北市新店區"
"汽車竊盜","1050618","新北市林口區"
"汽車竊盜","1050618","新北市新莊區"
"汽車竊盜","1050618","新北市樹林區"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市"
"機車竊盜","1050618","新北市中和區"
"機車竊盜","1050618","新北市樹林區"
"住宅竊盜","1050619","新北市永和區"
"住宅竊盜","1050619","新北市烏來區"
"汽車竊盜","1050619","新北市三重區"
"汽車竊盜","1050619","新北市鶯歌區"
"機車竊盜","1050619","新北市"
"機車竊盜","1050619","新北市"
"機車竊盜","1050619","新北市"
"機車竊盜","1050619","新北市"
"機車竊盜","1050619","新北市"
"機車竊盜","1050619","新北市中和區"
"機車竊盜","1050619","新北市板橋區"
"機車竊盜","1050619","新北市鶯歌區"
"機車竊盜","1050619","新北市鶯歌區"
"住宅竊盜","1050620","新北市土城區"
"住宅竊盜","1050620","新北市永和區"
"機車竊盜","1050620","新北市"
"機車竊盜","1050620","新北市"
"機車竊盜","1050620","新北市"
"機車竊盜","1050620","新北市"
"機車竊盜","1050620","新北市中和區"
"機車竊盜","1050620","新北市鶯歌區"
"住宅竊盜","1050621","新北市土城區"
"汽車竊盜","1050621","新北市淡水區"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市"
"機車竊盜","1050621","新北市板橋區"
"機車竊盜","1050622","新北市"
"機車竊盜","1050622","新北市"
"機車竊盜","1050622","新北市"
"機車竊盜","1050622","新北市"
"機車竊盜","1050622","新北市三重區"
"機車竊盜","1050622","新北市土城區"
"機車竊盜","1050622","新北市樹林區"
"機車竊盜","1050622","新北市鶯歌區"
"住宅竊盜","1050623","新北市中和區"
"汽車竊盜","1050623","新北市五股區"
"機車竊盜","1050623","新北市"
"機車竊盜","1050623","新北市"
"機車竊盜","1050623","新北市三重區"
"機車竊盜","1050623","新北市汐止區"
"機車竊盜","1050623","新北市新店區"
"機車竊盜","1050623","新北市新莊區"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市"
"機車竊盜","1050624","新北市中和區"
"機車竊盜","1050624","新北市板橋區"
"機車竊盜","1050624","新北市鶯歌區"
"住宅竊盜","1050625","新北市深坑區"
"機車竊盜","1050625","新北市"
"機車竊盜","1050625","新北市三重區"
"汽車竊盜","1050626","新北市樹林區"
"機車竊盜","1050626","新北市"
"機車竊盜","1050626","新北市"
"機車竊盜","1050626","新北市"
"機車竊盜","1050626","新北市"
"機車竊盜","1050626","新北市汐止區"
"機車竊盜","1050626","新北市淡水區"
"汽車竊盜","1050627","新北市板橋區"
"汽車竊盜","1050627","新北市林口區"
"汽車竊盜","1050627","新北市新店區"
"機車竊盜","1050627","新北市"
"機車竊盜","1050627","新北市"
"機車竊盜","1050627","新北市"
"機車竊盜","1050627","新北市"
"機車竊盜","1050627","新北市"
"機車竊盜","1050627","新北市三重區"
"機車竊盜","1050627","新北市三峽區"
"機車竊盜","1050627","新北市新莊區"
"機車竊盜","1050627","新北市樹林區"
"住宅竊盜","1050628","新北市新莊區"
"汽車竊盜","1050628","新北市三重區"
"機車竊盜","1050628","新北市"
"機車竊盜","1050628","新北市"
"機車竊盜","1050628","新北市三芝區"
"機車竊盜","1050628","新北市板橋區"
"機車竊盜","1050628","新北市新莊區"
"住宅竊盜","1050629","新北市中和區"
"機車竊盜","1050629","新北市"
"機車竊盜","1050629","新北市"
"機車竊盜","1050629","新北市"
"機車竊盜","1050629","新北市"
"機車竊盜","1050629","新北市三重區"
"汽車竊盜","1050630","新北市三峽區"
"機車竊盜","1050630","新北市"
"機車竊盜","1050630","新北市"
"機車竊盜","1050630","新北市三重區"
"自行車竊盜","1050701","新北市八里區"
"住宅竊盜","1050701","新北市板橋區"
"住宅竊盜","1050701","新北市板橋區"
"住宅竊盜","1050701","新北市新莊區"
"汽車竊盜","1050701","新北市新店區"
"汽車竊盜","1050701","新北市樹林區"
"機車竊盜","1050701","新北市"
"機車竊盜","1050701","新北市"
"機車竊盜","1050701","新北市"
"機車竊盜","1050701","新北市"
"機車竊盜","1050701","新北市"
"機車竊盜","1050701","新北市三重區"
"機車竊盜","1050701","新北市五股區"
"機車竊盜","1050701","新北市新店區"
"機車竊盜","1050701","新北市樹林區"
"住宅竊盜","1050702","新北市三重區"
"住宅竊盜","1050702","新北市中和區"
"住宅竊盜","1050702","新北市瑞芳區"
"住宅竊盜","1050702","新北市樹林區"
"汽車竊盜","1050702","新北市三重區"
"機車竊盜","1050702","新北市"
"機車竊盜","1050702","新北市"
"機車竊盜","1050702","新北市"
"機車竊盜","1050702","新北市三重區"
"機車竊盜","1050702","新北市板橋區"
"機車竊盜","1050702","新北市蘆洲區"
"自行車竊盜","1050703","新北市板橋區"
"機車竊盜","1050703","新北市"
"機車竊盜","1050703","新北市"
"機車竊盜","1050703","新北市三重區"
"機車竊盜","1050703","新北市中和區"
"機車竊盜","1050703","新北市板橋區"
"機車竊盜","1050703","新北市新莊區"
"機車竊盜","1050703","新北市鶯歌區"
"住宅竊盜","1050704","新北市板橋區"
"汽車竊盜","1050704","新北市八里區"
"機車竊盜","1050704","新北市"
"機車竊盜","1050704","新北市"
"機車竊盜","1050704","新北市"
"機車竊盜","1050704","新北市"
"機車竊盜","1050704","新北市三重區"
"機車竊盜","1050704","新北市三重區"
"機車竊盜","1050704","新北市板橋區"
"機車竊盜","1050704","新北市樹林區"
"自行車竊盜","1050705","新北市三重區"
"自行車竊盜","1050705","新北市板橋區"
"汽車竊盜","1050705","新北市汐止區"
"機車竊盜","1050705","新北市"
"機車竊盜","1050705","新北市"
"機車竊盜","1050705","新北市泰山區"
"機車竊盜","1050705","新北市新莊區"
"機車竊盜","1050705","新北市新莊區"
"機車竊盜","1050705","新北市新莊區"
"機車竊盜","1050705","新北市鶯歌區"
"住宅竊盜","1050706","新北市三重區"
"機車竊盜","1050706","新北市"
"機車竊盜","1050706","新北市"
"機車竊盜","1050706","新北市三芝區"
"機車竊盜","1050706","新北市中和區"
"機車竊盜","1050706","新北市中和區"
"機車竊盜","1050706","新北市新店區"
"機車竊盜","1050706","新北市樹林區"
"機車竊盜","1050707","新北市"
"機車竊盜","1050707","新北市"
"機車竊盜","1050707","新北市"
"機車竊盜","1050707","新北市三重區"
"自行車竊盜","1050708","新北市板橋區"
"住宅竊盜","1050708","新北市中和區"
"住宅竊盜","1050708","新北市泰山區"
"汽車竊盜","1050708","新北市淡水區"
"機車竊盜","1050708","新北市"
"機車竊盜","1050708","新北市"
"機車竊盜","1050708","新北市"
"機車竊盜","1050708","新北市"
"機車竊盜","1050708","新北市"
"機車竊盜","1050708","新北市淡水區"
"機車竊盜","1050708","新北市新莊區"
"住宅竊盜","1050709","新北市三重區"
"住宅竊盜","1050709","新北市三重區"
"機車竊盜","1050709","新北市"
"機車竊盜","1050709","新北市"
"機車竊盜","1050709","新北市"
"機車竊盜","1050709","新北市淡水區"
"機車竊盜","1050709","新北市新店區"
"住宅竊盜","1050710","新北市新莊區"
"住宅竊盜","1050710","新北市瑞芳區"
"汽車竊盜","1050710","新北市五股區"
"汽車竊盜","1050710","新北市五股區"
"機車竊盜","1050710","新北市"
"機車竊盜","1050710","新北市"
"機車竊盜","1050710","新北市"
"機車竊盜","1050710","新北市"
"機車竊盜","1050710","新北市三峽區"
"住宅竊盜","1050711","新北市三重區"
"住宅竊盜","1050711","新北市土城區"
"住宅竊盜","1050711","新北市中和區"
"住宅竊盜","1050711","新北市新店區"
"住宅竊盜","1050711","新北市新莊區"
"汽車竊盜","1050711","新北市八里區"
"機車竊盜","1050711","新北市"
"機車竊盜","1050711","新北市"
"機車竊盜","1050711","新北市"
"機車竊盜","1050711","新北市"
"機車竊盜","1050711","新北市"
"機車竊盜","1050711","新北市汐止區"
"自行車竊盜","1050712","新北市鶯歌區"
"自行車竊盜","1050712","新北市土城區"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市"
"機車竊盜","1050712","新北市三重區"
"機車竊盜","1050712","新北市三重區"
"機車竊盜","1050712","新北市土城區"
"汽車竊盜","1050713","新北市中和區"
"機車竊盜","1050713","新北市"
"機車竊盜","1050713","新北市"
"機車竊盜","1050713","新北市"
"機車竊盜","1050713","新北市泰山區"
"機車竊盜","1050713","新北市淡水區"
"機車竊盜","1050713","新北市淡水區"
"機車竊盜","1050713","新北市新莊區"
"機車竊盜","1050713","新北市樹林區"
"機車竊盜","1050713","新北市蘆洲區"
"自行車竊盜","1050714","新北市蘆洲區"
"汽車竊盜","1050714","新北市中和區"
"機車竊盜","1050714","新北市"
"機車竊盜","1050714","新北市"
"機車竊盜","1050714","新北市"
"機車竊盜","1050714","新北市新莊區"
"自行車竊盜","1050715","新北市三重區"
"住宅竊盜","1050715","新北市土城區"
"住宅竊盜","1050715","新北市汐止區"
"住宅竊盜","1050715","新北市汐止區"
"住宅竊盜","1050715","新北市板橋區"
"汽車竊盜","1050715","新北市三峽區"
"汽車竊盜","1050715","新北市樹林區"
"機車竊盜","1050715","新北市"
"機車竊盜","1050715","新北市"
"機車竊盜","1050715","新北市"
"機車竊盜","1050715","新北市"
"機車竊盜","1050715","新北市土城區"
"機車竊盜","1050715","新北市中和區"
"機車竊盜","1050715","新北市新店區"
"機車竊盜","1050715","新北市新莊區"
"住宅竊盜","1050716","新北市新莊區"
"汽車竊盜","1050716","新北市五股區"
"機車竊盜","1050716","新北市"
"機車竊盜","1050716","新北市"
"自行車竊盜","1050717","新北市三峽區"
"自行車竊盜","1050717","新北市八里區"
"住宅竊盜","1050717","新北市八里區"
"機車竊盜","1050717","新北市"
"機車竊盜","1050717","新北市"
"機車竊盜","1050717","新北市"
"機車竊盜","1050717","新北市中和區"
"自行車竊盜","1050718","新北市板橋區"
"機車竊盜","1050718","新北市"
"機車竊盜","1050718","新北市"
"機車竊盜","1050718","新北市三重區"
"機車竊盜","1050718","新北市中和區"
"機車竊盜","1050718","新北市鶯歌區"
"自行車竊盜","1050719","新北市鶯歌區"
"住宅竊盜","1050719","新北市三重區"
"住宅竊盜","1050719","新北市新莊區"
"機車竊盜","1050719","新北市"
"機車竊盜","1050719","新北市新莊區"
"住宅竊盜","1050720","新北市三重區"
"住宅竊盜","1050720","新北市三重區"
"住宅竊盜","1050720","新北市板橋區"
"住宅竊盜","1050720","新北市板橋區"
"汽車竊盜","1050720","新北市三重區"
"汽車竊盜","1050720","新北市泰山區"
"汽車竊盜","1050720","新北市新莊區"
"汽車竊盜","1050720","新北市鶯歌區"
"機車竊盜","1050720","新北市"
"機車竊盜","1050720","新北市"
"機車竊盜","1050720","新北市"
"機車竊盜","1050720","新北市三重區"
"機車竊盜","1050720","新北市三峽區"
"機車竊盜","1050720","新北市中和區"
"汽車竊盜","1050721","新北市新店區"
"機車竊盜","1050721","新北市"
"機車竊盜","1050721","新北市"
"機車竊盜","1050721","新北市"
"機車竊盜","1050721","新北市汐止區"
"機車竊盜","1050721","新北市樹林區"
"機車竊盜","1050721","新北市樹林區"
"自行車竊盜","1050722","新北市三峽區"
"自行車竊盜","1050722","新北市土城區"
